date;close;open;high;low;vol;Percentage_diff;target;CDL3OUTSIDE;CDLADVANCEBLOCK;CDLBELTHOLD;CDLCLOSINGMARUBOZU;CDLDOJISTAR;CDLENGULFING;CDLHARAMI;CDLHARAMICROSS;CDLHIGHWAVE;CDLHIKKAKE;CDLLONGLINE;CDLMARUBOZU;CDLSEPARATINGLINES;CDLSHOOTINGSTAR;CDLSHORTLINE;CDLSPINNINGTOP;CDLXSIDEGAP3METHODS;Trend;Residuals
2016-03-08;411.9;414.9;416.7;408.4;53770.0;-0.72;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;411.35714285714283;-0.6078290408814322
2016-03-09;412.8;411.9;414.9;408.9;50920.0;0.21;1.0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;100;100;0;412.98571428571427;-19.760945499119696
2016-03-10;415.8;412.8;417.5;410.3;55740.0;0.74;1.0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;100;0;0;413.9;17.028693934928675
2016-03-11;419.1;415.8;422.4;415.1;60630.0;0.79;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;413.8142857142857;15.637981931277347
2016-03-12;410.4;419.1;420.7;407.0;59640.0;-2.09;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;414.27142857142854;-3.6876912773033155
2016-03-13;412.4;410.4;415.9;409.6;34980.0;0.5;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;414.7142857142857;1.664818991980098
2016-03-14;414.3;412.4;416.1;411.2;49330.0;0.46;1.0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;100;0;0;415.0571428571428;-9.675029040881542
2016-03-15;415.1;414.3;417.4;412.3;48600.0;0.2;1.0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;100;100;0;413.49999999999994;0.4493138162615029
2016-03-16;415.9;415.1;417.0;413.3;44540.0;0.19;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;0;413.2571428571428;-16.932374070548274
2016-03-17;418.2;415.9;419.6;415.3;43820.0;0.54;1.0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;100;0;0;413.1285714285714;20.200122506357253
2016-03-18;408.2;418.2;418.6;402.5;66070.0;-2.39;0.0;0;0;-100;0;0;0;0;0;0;-200;0;0;0;0;0;0;0;412.6714285714286;5.880839074134423
2016-03-19;408.7;408.2;410.5;402.1;37000.0;0.13;1.0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;412.82857142857137;-3.9448341344461255
2016-03-20;411.5;408.7;413.5;407.2;30540.0;0.69;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;412.9857142857142;2.4933904205516337
2016-03-21;411.1;411.5;413.1;407.3;43160.0;-0.1;0.0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;-100;0;412.48571428571427;-10.303600469452975
2016-03-22;416.2;411.1;417.9;410.8;49080.0;1.24;1.0;0;0;100;0;0;0;0;0;0;-100;100;0;0;0;0;0;0;413.5571428571428;1.4921709591185905
2016-03-23;417.0;416.2;419.6;414.2;40610.0;0.19;1.0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;414.6714285714286;-17.24665978483402
2016-03-24;414.7;417.0;417.7;412.9;38830.0;-0.54;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;416.54285714285714;13.285836792071485
2016-03-25;415.7;414.7;417.3;412.4;34590.0;0.23;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;418.1285714285714;7.923696216991624
2016-03-26;416.5;415.7;417.7;413.9;28060.0;0.19;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;0;417.9571428571428;-1.2734055630175474
2016-03-27;424.6;416.5;427.4;415.5;61720.0;1.94;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;417.29999999999995;11.279104706265912
2016-03-28;422.2;424.6;425.4;419.7;43450.0;-0.56;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;417.4428571428572;-4.160743326595922
2016-03-29;415.0;422.2;424.5;406.4;69110.0;-1.71;0.0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;417.42857142857144;-3.5792576123100215
2016-03-30;412.4;415.0;416.2;408.4;43280.0;-0.62;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;417.71428571428567;-24.88951692769113
2016-03-31;415.7;412.4;417.2;411.5;41840.0;0.78;1.0;0;0;0;0;0;0;0;0;0;-100;100;0;0;0;0;0;0;416.9285714285714;13.900122506357242
2016-04-01;415.6;415.7;416.9;412.8;38220.0;0.0;0.0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;-100;0;416.5142857142857;9.437981931277358
2016-04-02;418.5;415.6;420.1;415.1;31310.0;0.69;1.0;0;0;100;0;0;0;0;0;0;-100;100;0;100;0;0;0;0;417.5285714285714;1.1551658655538406
2016-04-03;419.1;418.5;420.2;417.0;22800.0;0.13;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;0;418.79999999999995;4.279104706265912
2016-04-04;419.3;419.1;420.4;416.2;33440.0;0.06;1.0;0;-100;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;419.42857142857144;-9.046457612310165
2016-04-05;422.1;419.3;423.7;418.0;40890.0;0.65;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;419.7285714285714;1.2207423876900467
2016-04-06;421.3;422.1;422.8;419.5;32670.0;-0.19;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;419.65714285714284;-17.932374070548274
2016-04-07;420.1;421.3;422.0;417.9;36060.0;-0.27;0.0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;419.8285714285714;15.400122506357242
2016-04-08;417.7;420.1;423.5;415.5;46950.0;-0.58;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;420.12857142857143;7.9236962169915675
2016-04-09;418.0;417.7;418.9;412.4;29430.0;0.09;1.0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;420.5;-2.316262705874749
2016-04-10;420.3;418.0;421.6;416.7;23300.0;0.53;1.0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;420.8142857142857;3.464818991980166
2016-04-11;421.4;420.3;422.4;418.1;36390.0;0.28;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;421.3714285714285;-8.889314755167264
2016-04-12;424.7;421.4;426.7;420.7;57710.0;0.79;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;422.9428571428571;0.6064566734042902
2016-04-13;423.5;424.7;426.6;421.4;38090.0;-0.3;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;424.65714285714284;-20.732374070548286
2016-04-14;424.0;423.5;425.4;421.8;30660.0;0.13;1.0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;100;100;0;425.5142857142857;13.614408220642964
2016-04-15;428.7;424.0;429.5;423.3;54120.0;1.1;1.0;0;0;0;0;0;0;0;0;0;-100;100;0;0;0;0;0;0;426.4142857142857;12.63798193127729
2016-04-16;430.0;428.7;432.0;426.8;29020.0;0.32;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;427.87142857142857;2.3123087226966845
2016-04-17;426.3;430.0;430.6;423.8;25590.0;-0.88;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;430.4;-0.12089529373412278
2016-04-18;427.7;426.3;429.1;424.4;32580.0;0.34;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;434.0142857142856;-15.232171898024363
2016-04-19;434.9;427.7;436.1;426.8;45680.0;1.69;1.0;0;0;0;0;0;0;0;0;0;-100;100;0;0;0;0;0;0;436.3857142857142;-2.636400469452786
2016-04-20;441.2;434.9;442.9;432.5;74360.0;1.43;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;439.25714285714287;-17.63237407054832
2016-04-21;449.3;441.2;450.8;439.5;63130.0;1.85;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;443.7285714285714;20.700122506357253
2016-04-22;445.3;449.3;450.2;441.9;49710.0;-0.9;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;448.5857142857143;7.066553359848735
2016-04-23;450.1;445.3;451.5;443.1;42360.0;1.08;1.0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;453.0285714285714;-2.744834134446137
2016-04-24;457.6;450.1;461.8;447.9;74430.0;1.66;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;453.8571428571428;7.72196184912309
2016-04-25;461.7;457.6;466.2;451.8;81660.0;0.91;1.0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;453.7428571428571;-0.9607433265958196
2016-04-26;466.0;461.7;468.9;459.2;67560.0;0.92;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;455.1285714285714;9.720742387690047
2016-04-27;447.0;466.0;467.9;444.6;90810.0;-4.08;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;454.8999999999999;-27.475231213405362
2016-04-28;448.5;447.0;450.1;433.9;81940.0;0.33;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;454.1285714285714;9.500122506357265
2016-04-29;455.0;448.5;456.3;445.2;44850.0;1.45;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;451.62857142857143;13.723696216991579
2016-04-30;448.5;455.0;456.9;446.6;35310.0;-1.42;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;449.3857142857143;-0.701976991589049
2016-05-01;452.2;448.5;454.2;447.5;21750.0;0.83;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;449.21428571428567;6.964818991980167
2016-05-02;444.2;452.2;453.9;440.2;73850.0;-1.78;0.0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;449.15714285714284;-13.875029040881588
2016-05-03;450.3;444.2;451.5;441.5;49750.0;1.37;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;449.8142857142857;-0.6649718980242536
2016-05-04;445.8;450.3;450.9;444.2;39440.0;-0.99;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;451.24285714285713;-25.018088356262563
2016-05-05;448.1;445.8;449.2;444.4;41890.0;0.51;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;452.0571428571428;11.171551077785843
2016-05-06;459.6;448.1;461.5;445.7;68430.0;2.56;1.0;0;0;0;0;0;0;0;0;0;-100;100;0;0;0;0;0;0;454.3714285714285;15.580839074134525
2016-05-07;458.5;459.6;460.6;454.6;30970.0;-0.24;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;454.24285714285713;4.440880151268118
2016-05-08;457.9;458.5;460.2;454.9;27600.0;-0.13;0.0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;-100;0;455.19999999999993;6.679104706265889
2016-05-09;460.4;457.9;464.2;455.4;48420.0;0.56;1.0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;456.0999999999999;-4.617886183738664
2016-05-10;449.4;460.4;462.1;446.8;59990.0;-2.41;0.0;0;0;0;0;0;0;0;0;0;-200;0;0;0;0;0;0;0;455.4999999999999;-7.250686183738486
2016-05-11;452.5;449.4;456.1;449.6;39970.0;0.7;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;455.1999999999999;-22.275231213405316
2016-05-12;454.4;452.5;455.3;448.4;49190.0;0.43;1.0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;455.2285714285713;14.300122506357333
2016-05-13;455.4;454.4;457.2;451.5;32390.0;0.22;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;454.44285714285706;11.309410502705925
2016-05-14;456.4;455.4;457.7;453.6;20360.0;0.23;1.0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;100;100;0;454.99999999999994;1.5837372941252854
2016-05-15;458.1;456.4;460.3;455.0;21200.0;0.37;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;455.24285714285713;6.836247563408733
2016-05-16;454.9;458.1;459.6;450.7;36600.0;-0.71;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;453.57142857142856;-7.58931475516731
2016-05-17;453.3;454.9;456.3;451.7;34630.0;-0.36;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;451.6714285714285;0.4778852448329136
2016-05-18;454.2;453.3;456.6;452.4;32610.0;0.21;1.0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;100;0;449.8428571428571;-15.218088356262552
2016-05-19;442.7;454.2;455.2;441.1;59390.0;-2.55;0.0;0;0;0;0;0;0;0;0;0;-200;-100;0;0;0;0;0;0;447.2;10.628693934928641
2016-05-20;442.1;442.7;447.8;435.4;48430.0;-0.12;0.0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;-100;0;445.6;6.852267645563012
2016-05-21;443.6;442.1;445.2;439.7;23000.0;0.35;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;444.57142857142856;-0.7876912773032811
2016-05-22;439.6;443.6;444.2;436.9;28740.0;-0.91;0.0;0;0;-100;0;0;0;0;0;0;100;0;0;0;0;0;0;0;443.9428571428572;-0.36375243659131273
2016-05-23;443.7;439.6;445.0;438.2;35900.0;0.93;1.0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;445.45714285714286;-10.675029040881599
2016-05-24;446.1;443.7;447.9;442.0;33220.0;0.55;1.0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;100;0;0;450.01428571428573;-5.064971898024288
2016-05-25;449.8;446.1;451.2;445.4;37720.0;0.82;1.0;0;0;100;0;0;0;0;0;0;0;100;0;0;0;0;0;0;461.52857142857147;-31.303802641976898
2016-05-26;453.3;449.8;454.3;447.7;37720.0;0.78;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;472.4428571428572;-4.014163207928526
2016-05-27;474.0;453.3;479.2;452.7;135680.0;4.58;1.0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;485.1;-0.7477323544370105
2016-05-28;524.2;474.0;531.8;467.0;150170.0;10.58;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;496.92857142857144;27.45516586555385
2016-05-29;516.0;524.2;548.0;493.2;152570.0;-1.56;0.0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;-100;0;509.4428571428571;10.536247563408722
2016-05-30;532.3;516.0;544.2;512.8;77530.0;3.14;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;521.4142857142857;1.9678281019755115
2016-05-31;528.9;532.3;546.9;513.2;114080.0;-0.63;0.0;0;0;0;0;0;0;0;0;-100;-100;0;0;0;0;0;-100;0;534.6999999999999;-6.950686183738531
2016-06-01;537.4;528.9;542.3;521.3;72410.0;1.6;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;541.5285714285714;-23.703802641976818
2016-06-02;537.1;537.4;541.5;530.5;52880.0;-0.06;0.0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;-100;-100;0;549.9428571428571;2.285836792071599
2016-06-03;567.0;537.1;573.7;534.3;106250.0;5.57;1.0;0;0;0;0;0;0;0;0;0;-100;100;0;0;0;0;0;0;557.2714285714285;20.080839074134524
2016-06-04;572.0;567.0;592.7;560.9;87410.0;0.87;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;563.9428571428572;8.240880151268072
2016-06-05;574.9;572.0;583.6;567.8;64519.99999999999;0.52;1.0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;100;100;0;570.1;8.779104706265798
2016-06-06;583.6;574.9;586.7;571.7;63680.0;1.51;1.0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;100;0;0;575.4714285714286;-0.7893147551673554
2016-06-07;575.6;583.6;591.3;543.6;84690.0;-1.37;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;577.0285714285715;-2.5792576123100215
2016-06-08;580.5;575.6;582.4;567.8;49600.0;0.86;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;579.8285714285714;-18.903802641976863
2016-06-09;574.7;580.5;580.7;569.3;48610.0;-1.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;592.9142857142857;-3.0855917793570242
2016-06-10;577.9;574.7;579.3;571.1;45500.0;0.56;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;609.5571428571428;-21.304875211579834
2016-06-11;591.6;577.9;592.6;576.3;42220.0;2.37;1.0;0;0;100;100;0;0;0;0;0;-100;100;100;0;0;0;0;0;625.2;-33.41626270587477
2016-06-12;666.5;591.6;683.8;592.8;217380.0;12.67;1.0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;640.9571428571428;29.521961849123045
2016-06-13;700.1;666.5;718.2;652.8;216730.0;5.03;1.0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;667.5999999999999;23.582113816261383
2016-06-14;685.1;700.1;702.5;654.7;135650.0;-2.13;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;691.3142857142857;-7.364971898024242
2016-06-15;690.8;685.1;695.1;670.5;78620.0;0.82;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;714.4857142857143;-43.26094549911976
2016-06-16;761.2;690.8;769.7;687.4;229570.0;10.2;1.0;0;0;100;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;727.9857142857142;48.342979649214534
2016-06-17;743.9;761.2;771.9;704.2;215870.0;-2.27;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;732.8285714285713;21.42369621699168
2016-06-18;753.8;743.9;776.0;727.1;120530.0;1.33;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;730.3;23.68373729412525
2016-06-19;761.0;753.8;765.1;740.4;60450.0;0.96;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;715.9857142857143;48.99339042055158
2016-06-20;734.0;761.0;764.6;717.4;112290.0;-3.56;0.0;0;0;-100;0;0;0;0;0;0;100;0;0;0;0;0;0;0;695.9285714285713;29.15354238768994
2016-06-21;667.4;734.0;732.2;626.0;248080.0;-9.07;0.0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;683.4999999999999;-17.250686183738488
2016-06-22;590.6;667.4;677.8;586.6;202320.0;-11.51;0.0;0;0;0;-100;0;0;0;0;0;0;-100;0;0;0;0;0;0;670.5999999999999;-99.57523121340533
2016-06-23;620.8;590.6;629.5;539.3;261740.0;5.13;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;651.2285714285713;-15.29987749364269
2016-06-24;656.9;620.8;687.4;616.4;196690.0;5.81;1.0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;638.4714285714285;28.780839074134455
2016-06-25;663.5;656.9;688.1;640.8;100460.0;1.01;1.0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;635.2571428571428;28.426594436982498
2016-06-26;625.4;663.5;665.2;609.9;88930.0;-5.74;0.0;0;0;-100;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;641.8142857142857;-12.435181008019867
2016-06-27;644.7;625.4;650.3;615.2;99810.0;3.08;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;648.842857142857;-13.060743326595729
2016-06-28;644.9;644.7;659.3;634.3;76660.0;0.04;1.0;0;0;0;0;0;0;0;0;100;-100;0;0;0;0;100;100;0;651.3714285714286;-7.622114755167223
2016-06-29;636.5;644.9;645.9;621.8;80220.0;-1.29;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;656.3142857142857;-39.38951692769113
2016-06-30;670.0;636.5;673.0;631.2;88200.0;5.26;1.0;0;0;100;100;0;0;0;0;0;0;100;100;0;0;0;0;0;661.4857142857143;23.642979649214375
2016-07-01;674.6;670.0;685.1;661.1;92230.0;0.68;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;0;665.8428571428572;19.109410502705877
2016-07-02;698.1;674.6;700.5;671.5;67380.0;3.48;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;668.5285714285715;29.755165865553806
2016-07-03;661.6;698.1;701.5;644.6;99270.0;-5.22;0.0;0;0;-100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;673.7;-8.12089529373418
2016-07-04;675.2;661.6;679.0;644.0;63910.0;2.04;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;668.7428571428571;-2.4607433265958196
2016-07-05;663.7;675.2;679.2;657.3;54640.0;-1.7;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;667.0571428571429;-4.507829040881466
2016-07-06;672.7;663.7;678.4;662.2;47050.0;1.36;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;660.4428571428571;-7.318088356262461
2016-07-07;635.3;672.7;676.2;605.0;153610.0;-5.57;0.0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;658.3714285714285;-7.942734636499914
2016-07-08;662.8;635.3;663.4;630.2;75890.0;4.33;1.0;0;0;0;100;0;0;0;0;0;0;100;0;0;0;0;0;0;654.3;18.85226764556301
2016-07-09;651.8;662.8;663.5;620.7;96010.0;-1.65;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;655.2857142857141;-3.3019769915889015
2016-07-10;647.1;651.8;652.0;636.8;29260.0;-0.72;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;653.6428571428571;-2.5637524365912445
2016-07-11;646.7;647.1;657.5;640.0;45940.0;-0.06;0.0;0;0;0;0;0;0;0;0;-100;-100;0;0;0;0;0;-100;0;656.7857142857142;-19.003600469452905
2016-07-12;670.6;646.7;673.2;644.6;66590.0;3.69;1.0;0;0;100;100;0;0;0;0;0;0;100;100;100;0;0;0;0;656.9857142857143;12.46359953054718
2016-07-13;661.2;670.6;672.0;656.0;62960.0;-1.4;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;658.2571428571428;-16.63237407054815
2016-07-14;657.3;661.2;661.9;646.3;48200.0;-0.59;0.0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;662.4285714285713;10.000122506357265
2016-07-15;664.2;657.3;667.5;656.5;35830.0;1.06;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;665.8142857142858;8.737981931277256
2016-07-16;660.7;664.2;665.4;655.7;20390.0;-0.53;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;665.8857142857144;-5.001976991589061
2016-07-17;676.3;660.7;680.9;660.1;46840.0;2.37;1.0;0;0;100;0;0;0;0;0;0;200;100;0;0;0;0;0;0;666.342857142857;13.936247563408756
2016-07-18;670.4;676.3;680.4;664.6;42580.0;-0.88;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;667.3857142857142;-5.903600469452998
2016-07-19;671.1;670.4;673.2;663.6;30400.0;0.11;1.0;0;0;0;0;0;0;0;0;100;100;0;0;0;0;0;100;0;665.5142857142857;4.435028101975712
2016-07-20;664.4;671.1;672.3;659.5;37560.0;-1.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;664.7285714285714;-19.903802641976863
2016-07-21;664.6;664.4;666.5;657.8;32170.0;0.03;1.0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;662.3;17.42869393492871
2016-07-22;651.1;664.6;669.4;645.7;65900.0;-2.03;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;659.9571428571429;1.4951247884201226
2016-07-23;655.2;651.1;658.2;648.0;29890.0;0.62;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;657.5714285714284;-2.187691277303145
2016-07-24;659.3;655.2;664.2;651.0;29820.0;0.63;1.0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;100;0;656.1571428571427;7.121961849123068
2016-07-25;654.0;659.3;662.5;651.1;34380.0;-0.8;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-100;0;0;654.6571428571428;-9.575029040881576
2016-07-26;654.4;654.0;657.8;643.5;49390.0;0.06;1.0;0;0;0;0;0;0;0;0;100;100;0;0;0;0;0;100;0;655.2714285714285;-2.0221147551670864
2016-07-27;654.5;654.4;659.1;646.0;29890.0;0.02;1.0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;100;0;655.1999999999999;-20.275231213405373
2016-07-28;654.1;654.5;658.0;650.8;28110.0;-0.06;0.0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;-100;-100;0;649.8571428571429;19.371551077785774
2016-07-29;655.4;654.1;657.4;651.0;27040.0;0.2;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;0;643.142857142857;22.60941050270599
2016-07-30;654.7;655.4;657.5;652.1;19350.0;-0.11;0.0;0;0;0;0;0;0;0;0;-100;-100;0;0;0;0;-100;-100;0;623.0;31.883737294125297
2016-07-31;621.9;654.7;654.9;621.4;62890.0;-5.02;0.0;0;0;-100;-100;0;0;0;0;0;-200;-100;-100;0;0;0;0;0;610.4142857142857;15.46481899198011
2016-08-01;607.0;621.9;627.9;603.5;66660.0;-2.39;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;599.2857142857142;-1.2036004694529527
2016-08-02;513.4;607.0;613.8;471.4;130910.0;-15.42;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;587.7571428571429;-75.50782904088146
2016-08-03;566.4;513.4;573.1;514.1;85930.0;10.32;1.0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;578.0142857142857;-31.189516927691198
2016-08-04;576.2;566.4;584.9;559.5;44820.0;1.73;1.0;0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;0;573.5714285714286;17.75726536350013
2016-08-05;574.7;576.2;580.0;565.8;27890.0;-0.27;0.0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;0;-100;0;571.0285714285715;14.02369621699159
2016-08-06;586.5;574.7;596.7;565.3;25380.0;2.05;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;581.3;5.383737294125297
2016-08-07;590.8;586.5;596.0;580.9;26200.0;0.75;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;0;584.8;9.979104706265844
2016-08-08;589.2;590.8;594.2;585.4;24880.0;-0.27;0.0;0;0;0;0;0;0;0;0;-100;0;0;0;0;0;-100;-100;0;586.4571428571428;-6.175029040881485
2016-08-09;585.3;589.2;591.2;581.1;25970.0;-0.68;0.0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;-100;0;0;588.2285714285713;-4.079257612309908
2016-08-10;590.9;585.3;600.5;580.9;49570.0;0.97;1.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;587.9571428571428;-16.632374070548263
2016-08-11;587.8;590.9;599.2;585.4;39830.0;-0.52;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;584.8571428571429;18.071551077785706
